Frame_Num,Pixel_Loc,Top_Loc,Top_Perc,Bottom_Loc,Bottom_Perc,Perc_X,Perc_Y,Region,Name,ID,Sex,Group_Size,Total_Sec_Rec,Time_Rec(Hour),Time_Rec(Min),Time_Rec(Sec),Description,Present At Beginning,Other_Room,Chair,Total_People,FileName,FileType,CreateDate(YYYY:MM:DD HH:MM:SS),CreateYear,CreateMonth,CreateDay,CreateHour,CreateMinute,CreateSecond,Width(px),Height(px),FrameRate,VideoLength(Hour),VideoLength(Min),VideoLength(Sec),HandlerDescription
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GP034322.MP4,MP4,2016:03:31 19:13:28,2016,3,31,19,13,28,1280,720,59.9400599400599,0,19,53.73,"GoPro AAC"
694,"(644, 132)","(644, 388)",80.83,"(644, 307)",63.96,89.44,27.5,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
705,"(644, 133)","(644, 390)",81.25,"(644, 304)",63.33,89.44,27.71,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
716,"(644, 131)","(644, 391)",81.46,"(644, 306)",63.75,89.44,27.29,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
727,"(644, 132)","(644, 388)",80.83,"(644, 307)",63.96,89.44,27.5,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
738,"(644, 133)","(644, 390)",81.25,"(644, 304)",63.33,89.44,27.71,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
749,"(644, 131)","(644, 390)",81.25,"(644, 307)",63.96,89.44,27.29,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
760,"(643, 132)","(643, 388)",80.83,"(643, 307)",63.96,89.31,27.5,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
771,"(644, 133)","(644, 390)",81.25,"(644, 304)",63.33,89.44,27.71,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
782,"(644, 132)","(644, 388)",80.83,"(644, 307)",63.96,89.44,27.5,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
793,"(641, 118)","(641, 432)",90.0,"(641, 291)",60.62,89.03,24.58,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
804,"(640, 119)","(640, 430)",89.58,"(640, 292)",60.83,88.89,24.79,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
815,"(641, 119)","(641, 430)",89.58,"(641, 292)",60.83,89.03,24.79,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
826,"(641, 118)","(641, 432)",90.0,"(641, 291)",60.62,89.03,24.58,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
837,"(641, 119)","(641, 430)",89.58,"(641, 292)",60.83,89.03,24.79,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
848,"(641, 119)","(641, 430)",89.58,"(641, 292)",60.83,89.03,24.79,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
859,"(642, 119)","(642, 430)",89.58,"(642, 292)",60.83,89.17,24.79,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
870,"(642, 119)","(642, 430)",89.58,"(642, 292)",60.83,89.17,24.79,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
881,"(641, 119)","(641, 430)",89.58,"(641, 292)",60.83,89.03,24.79,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
892,"(642, 118)","(642, 432)",90.0,"(642, 291)",60.62,89.17,24.58,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
903,"(641, 119)","(641, 430)",89.58,"(641, 292)",60.83,89.03,24.79,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
914,"(642, 118)","(642, 432)",90.0,"(642, 291)",60.62,89.17,24.58,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
925,"(641, 119)","(641, 430)",89.58,"(641, 292)",60.83,89.03,24.79,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
936,"(642, 119)","(642, 430)",89.58,"(642, 292)",60.83,89.17,24.79,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
947,"(641, 118)","(641, 432)",90.0,"(641, 291)",60.62,89.03,24.58,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
958,"(641, 118)","(641, 432)",90.0,"(641, 291)",60.62,89.03,24.58,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
969,"(641, 119)","(641, 428)",89.17,"(641, 293)",61.04,89.03,24.79,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
980,"(641, 119)","(641, 428)",89.17,"(641, 293)",61.04,89.03,24.79,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
991,"(640, 119)","(640, 428)",89.17,"(640, 293)",61.04,88.89,24.79,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1002,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1013,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1024,"(641, 119)","(641, 428)",89.17,"(641, 293)",61.04,89.03,24.79,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1035,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1046,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1057,"(640, 120)","(640, 426)",88.75,"(640, 293)",61.04,88.89,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1068,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1079,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1090,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1101,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1112,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1123,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1134,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1145,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1156,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1167,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1178,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1189,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1200,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1211,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1222,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1233,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1244,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1255,"(641, 121)","(641, 424)",88.33,"(641, 294)",61.25,89.03,25.21,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1266,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1277,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1288,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1299,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1310,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1321,"(641, 121)","(641, 424)",88.33,"(641, 294)",61.25,89.03,25.21,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1332,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1343,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1354,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1365,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1376,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1387,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1398,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1409,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1420,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1431,"(641, 120)","(641, 426)",88.75,"(641, 293)",61.04,89.03,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1442,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1453,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1464,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1475,"(641, 121)","(641, 424)",88.33,"(641, 294)",61.25,89.03,25.21,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1486,"(643, 120)","(643, 426)",88.75,"(643, 293)",61.04,89.31,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1497,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1508,"(642, 121)","(642, 424)",88.33,"(642, 294)",61.25,89.17,25.21,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1519,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1530,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1541,"(642, 121)","(642, 424)",88.33,"(642, 294)",61.25,89.17,25.21,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1552,"(642, 120)","(642, 426)",88.75,"(642, 293)",61.04,89.17,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
1563,"(643, 120)","(643, 426)",88.75,"(643, 293)",61.04,89.31,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
